dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.633985,tcp,,FIN,18,18,1024,3010,55.206355,62,252,12214.80078,35874.66797,6,7,37.293235,36.229059,1819.28642,44.441703,255,634022743,3256018024,255,0.037243,0.017237,0.020006,57,167,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.638853,tcp,,FIN,10,8,564,354,26.61019,254,252,6361.400879,3881.957031,2,1,70.449,88.78957,5494.540365,136.335797,255,377146176,2575294801,255,0.032785,0.017322,0.015463,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.914575,tcp,,FIN,26,26,3444,3254,26.637766,254,252,13839.10254,13074.44238,10,10,76.582998,72.995398,4000.316548,98.159609,255,4081478244,3770194246,255,0.101534,0.058138,0.043396,132,125,0,0,2,1,1,1,1,1,0,0,0,2,1,0,DoS,1
0.872915,tcp,,FIN,10,8,564,354,19.474977,254,252,4655.665039,2841.05542,2,1,96.931222,119.93,5776.370115,166.182063,255,915913414,1131421766,255,0.109718,0.033395,0.076323,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.538437,tcp,,FIN,10,8,518,354,31.572867,254,252,6938.601562,4605.924316,2,1,57.501778,68.283141,3645.840403,122.526391,255,1595099619,3023502726,255,0.141899,0.060447,0.081452,52,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Shellcode,1
0.664642,tcp,,FIN,10,8,564,354,25.57768,254,252,6114.570312,3731.332275,2,1,72.537667,92.99,5602.371836,141.710797,255,2254754639,746268827,255,0.062747,0.013703,0.049044,56,44,0,0,2,1,1,1,1,2,0,0,0,2,1,0,Reconnaissance,1
0.221558,tcp,,FIN,10,6,628,268,67.702361,254,252,20437.08594,8088.175293,2,1,22.025222,41.935398,1143.157907,64.990223,255,2758651049,1205195403,255,0.063045,0.011872,0.051173,63,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
0.659375,tcp,,FIN,10,8,564,354,25.78199,254,252,6163.412109,3761.137451,2,1,73.158667,92.078141,5511.463353,138.072234,255,2544469875,2445363616,255,0.061296,0.014819,0.046477,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.379524,tcp,,FIN,10,6,1612,268,39.523193,254,252,30585.68164,4721.704102,2,1,38.186778,61.521801,1947.501062,87.997516,255,60151491,1303561040,255,0.124694,0.071906,0.052788,161,45,0,0,8,1,2,2,1,8,0,0,0,2,8,0,Fuzzers,1
0.345819,tcp,,FIN,10,6,1612,268,43.375292,254,252,33566.69141,5181.901367,2,1,34.345111,55.296602,1818.188895,73.117344,255,3367556107,1670083344,255,0.087515,0.069331,0.018184,161,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.282292,tcp,,FIN,10,6,1612,268,53.136467,254,252,41120.53906,6348.036621,2,1,29.097222,41.542602,1705.18451,56.357578,255,722458409,1847378108,255,0.12707,0.074575,0.052495,161,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.515394,tcp,,FIN,10,8,1612,354,32.984476,254,252,22522.57617,4811.853027,2,1,54.920333,67.363711,3705.488034,112.028273,255,4273998316,1811560816,255,0.11418,0.043844,0.070336,161,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.724875,tcp,ftp-data,FIN,8,8,364,842,20.693224,62,252,3520.607178,8133.816406,1,2,103.553571,92.51543,6808.009327,187.820437,255,1626248581,773644752,255,0.129389,0.062835,0.066554,46,105,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
0.591922,tcp,,FIN,10,8,1612,354,28.720001,254,252,19610.69336,4189.741211,2,1,60.262111,74.713289,4004.848255,117.112961,255,1043137933,2817204663,255,0.105114,0.06892,0.036194,161,44,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.633155,tcp,,FIN,10,8,564,354,26.849666,254,252,6418.649414,3916.892578,2,1,68.728889,89.030711,5419.659738,136.216984,255,1257659706,1967880911,255,0.056562,0.009931,0.046631,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.671838,tcp,,FIN,10,8,564,354,25.30372,254,252,6049.077637,3691.366211,2,1,73.328222,88.043711,5496.554371,126.624594,255,1796021727,2097151741,255,0.070811,0.055524,0.015287,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.021487,tcp,,FIN,10,8,564,354,16.642405,254,252,3978.513672,2427.833252,2,1,113.498556,137.868,8647.721256,202.466281,255,2521580198,1964265774,255,0.110989,0.055741,0.055248,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.819005,tcp,,FIN,10,8,564,354,20.756894,254,252,4962.118652,3028.064453,2,1,85.106889,108.583141,6105.667184,143.378891,255,2530770255,1985796114,255,0.135132,0.058914,0.076218,56,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
0.316553,tcp,,FIN,12,8,2272,392,60.021545,254,252,52642.05469,8668.375,3,2,26.024909,44.209145,1357.269579,57.750309,255,1441018020,1481315624,255,0.05212,0.007081,0.045039,189,49,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.237768,tcp,,FIN,10,8,454,410,71.498269,254,252,13761.31348,12079.00195,2,2,25.132,33.073715,1487.055226,47.179375,255,2995528503,3425110811,255,0.049062,0.006248,0.042814,45,51,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
0.921987,ospf,,INT,20,0,1280,0,20.607666,254,0,10551.125,0.0,0,0,48.525633,0.0,52.253805,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Exploits,1
0.251427,tcp,,FIN,10,6,1902,268,59.659465,254,252,54473.07031,7127.317383,2,1,24.702556,47.115,1256.765342,68.084773,255,3574613453,1555657128,255,0.066953,0.015843,0.05111,190,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.644901,tcp,smtp,FIN,18,16,2716,1106,51.170647,254,252,31831.24414,12863.99023,6,6,36.945471,41.989668,1887.531046,48.669301,255,2562552489,1202459092,255,0.032706,0.015047,0.017659,151,69,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.347434,tcp,,FIN,10,6,724,268,43.173666,254,252,15012.92285,5157.813965,2,1,33.523,62.757602,1997.917153,97.281898,255,3978417235,3786988019,255,0.059358,0.033636,0.025722,72,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
0.639309,tcp,,FIN,10,8,564,354,26.591211,254,252,6356.86377,3879.188477,2,1,70.352111,90.139859,5542.368305,143.897359,255,2630775127,876810268,255,0.055141,0.008321,0.04682,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.631712,tcp,,FIN,10,8,564,354,26.910997,254,252,6433.311035,3925.8396,2,1,68.660111,89.437141,5348.74859,138.494484,255,1653449551,1045887359,255,0.0498,0.005644,0.044156,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.489758,ospf,,INT,20,0,1040,0,38.794669,254,0,16138.58203,0.0,0,0,25.776736,0.0,29.430768,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.631209,tcp,ftp-data,FIN,8,8,364,724,23.763919,62,252,4043.034668,8035.373047,1,2,90.172712,85.36843,6289.018928,184.22375,255,1920059044,1535833934,255,0.076848,0.026589,0.050259,46,91,0,0,1,1,2,1,1,3,0,0,0,2,1,0,Exploits,1
1.244202,ospf,,INT,28,0,3024,0,21.700656,254,0,18749.36719,0.0,0,0,46.081555,0.0,57.727293,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.244202,ospf,,INT,28,0,3024,0,21.700656,254,0,18749.36719,0.0,0,0,46.081555,0.0,57.727293,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
0.313243,tcp,,FIN,10,6,502,268,47.886146,254,252,11543.75391,5720.79834,2,1,33.244667,49.133398,1699.625339,73.267875,255,3688815641,1470530989,255,0.105298,0.067568,0.03773,50,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.454986,tcp,,FIN,10,6,578,268,32.968047,254,252,9160.72168,3938.582764,2,1,47.295444,83.665797,2607.63243,136.203875,255,172968558,2068472436,255,0.077155,0.036652,0.040503,58,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.678804,tcp,,FIN,10,8,546,354,25.044049,254,252,5798.434082,3653.484863,2,1,73.359,84.67657,4592.644134,135.414719,255,416092099,2003928637,255,0.154718,0.08606,0.068658,55,44,0,0,9,1,1,1,1,6,0,0,0,2,6,0,Fuzzers,1
0.302907,tcp,,FIN,10,6,546,268,49.520151,254,252,12994.08789,5916.007324,2,1,32.346778,47.633398,1712.354487,67.856414,255,216066057,557234488,255,0.120329,0.064734,0.055595,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.467829,tcp,,FIN,10,6,546,268,32.062998,254,252,8413.331055,3830.459473,2,1,50.486778,77.572398,2669.991113,129.34543,255,718134950,1980796855,255,0.18625,0.079965,0.106285,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.614827,tcp,,FIN,10,8,546,354,27.650055,254,252,6401.80127,4033.655029,2,1,63.578667,78.21643,3889.691266,121.601977,255,188208382,3542175895,255,0.127863,0.067303,0.06056,55,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.444697,tcp,,FIN,10,6,546,268,33.730833,254,252,8850.970703,4029.710205,2,1,45.354778,74.366398,2394.796778,116.335844,255,1965764569,1370647605,255,0.140302,0.07286,0.067442,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.591822,tcp,,FIN,10,8,546,354,28.724852,254,252,6650.647949,4190.44873,2,1,60.965556,74.32157,3883.25371,111.284289,255,1495858205,2994464184,255,0.122726,0.071563,0.051163,55,44,0,0,7,1,2,2,1,7,0,0,0,3,7,0,Fuzzers,1
0.496439,tcp,,FIN,10,6,1460,268,30.215192,254,252,21174.80664,3609.708252,2,1,51.877,84.258,2788.90852,125.273914,255,3776104972,4282011299,255,0.136269,0.075146,0.061123,146,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.698342,tcp,,FIN,10,6,2062,268,21.479446,254,252,21261.78711,2566.077881,2,1,72.124556,111.974203,3795.107817,155.160438,255,1964404802,953969827,255,0.207562,0.13847,0.069092,206,45,0,0,2,1,1,1,1,3,0,0,0,1,2,0,Fuzzers,1
0.644017,tcp,,FIN,10,6,1524,268,23.291311,254,252,17043.0293,2782.5354,2,1,66.345444,116.936602,3417.217886,182.551672,255,4248140362,2928049309,255,0.197419,0.059325,0.138094,152,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.930911,tcp,,FIN,10,6,1844,268,16.113248,254,252,14265.5957,1924.996094,2,1,88.344778,167.974406,4785.059484,241.559969,255,183220784,2880800026,255,0.191137,0.091035,0.100102,184,45,0,0,3,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
0.664591,tcp,,FIN,10,6,718,268,22.570272,254,252,7788.248535,2696.395264,2,1,68.299444,116.689203,3742.550807,176.603219,255,3748616110,2682093330,255,0.152146,0.081136,0.07101,72,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
1.258327,tcp,,FIN,10,8,1294,354,13.510002,254,252,7406.659668,1970.87085,2,1,139.814111,166.729859,7789.243822,316.148656,255,1013016513,1307520993,255,0.164327,0.090479,0.073848,129,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.648673,tcp,,FIN,10,6,2062,268,23.124132,254,252,22889.80664,2762.562988,2,1,71.964889,110.145797,3816.949895,167.565125,255,707442937,4032106574,255,0.183764,0.097936,0.085828,206,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.780763,tcp,,FIN,10,6,2292,268,19.211977,254,252,21138.29688,2295.190918,2,1,83.760889,143.614,4779.368479,231.648406,255,317135121,3994413583,255,0.169301,0.062683,0.106618,229,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.854481,tcp,,FIN,10,8,550,354,19.895118,254,252,4634.39209,2902.34668,2,1,94.942333,103.027711,4930.148174,200.948656,255,153749177,2872356542,255,0.199608,0.132603,0.067005,55,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
0.480618,tcp,,FIN,10,6,2062,268,31.209817,254,252,30893.55859,3728.532959,2,1,53.276667,78.026602,2638.884118,120.302703,255,2049892311,3544047251,255,0.141628,0.090476,0.051152,206,45,0,0,6,1,2,2,1,6,0,0,0,2,7,0,Fuzzers,1
0.821876,tcp,,FIN,12,8,1206,752,23.117843,254,252,10765.61426,6404.859375,3,2,74.715999,105.240289,3798.49462,153.983172,255,874502595,1887497860,255,0.150818,0.084486,0.066332,101,94,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.469708,tcp,,FIN,10,6,910,268,31.934734,254,252,13949.0918,3815.13623,2,1,49.486,73.284398,2545.361273,104.033086,255,1009315072,3283516264,255,0.179538,0.103277,0.076261,91,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.898723,tcp,,FIN,12,8,1112,734,21.141108,254,252,9079.549805,5723.676758,3,2,75.191366,118.147859,3921.315006,166.317953,255,2294725744,3130111740,255,0.198265,0.07168,0.126585,93,92,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
1.297416,tcp,,FIN,12,10,1168,860,16.186019,254,252,6603.895996,4772.563477,3,2,113.980635,135.092109,8199.962135,173.532406,255,3239871836,3672992424,255,0.1636,0.081554,0.082046,97,86,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1.249461,tcp,,FIN,12,8,1230,706,15.206556,254,252,7222.313965,3956.906006,3,2,113.587366,163.012719,6004.890864,259.051188,255,2100371008,3992890370,255,0.177709,0.107894,0.069815,103,88,0,0,4,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
1.0163,tcp,,FIN,12,8,1046,712,18.695268,254,252,7548.952148,4904.063965,3,2,86.691548,128.03143,4673.086914,182.333516,255,2007350869,2349225611,255,0.166013,0.120075,0.045938,87,89,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
1.239806,tcp,,FIN,10,8,564,354,13.711822,254,252,3277.932129,2000.312866,2,1,130.609333,166.331578,9336.550349,228.149641,255,2864051007,140577157,255,0.152934,0.075484,0.07745,56,44,0,0,3,1,2,1,1,2,0,0,0,2,1,0,Reconnaissance,1
1.24516,tcp,,FIN,10,8,910,354,13.652864,254,252,5261.974609,1991.711914,2,1,126.303667,157.496859,6871.560354,263.383219,255,1284652860,1467139400,255,0.267327,0.142674,0.124653,91,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
1.187146,tcp,,FIN,10,8,1294,354,14.320059,254,252,7850.761719,2089.043945,2,1,129.199889,148.571,7026.984125,252.118937,255,2738086951,1977169622,255,0.282778,0.147139,0.135639,129,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
0.877109,tcp,,FIN,12,8,1144,736,21.662074,254,252,9567.795898,5873.842285,3,2,73.777729,113.114711,3769.855182,160.211953,255,2987718209,3422972239,255,0.154876,0.085297,0.069579,95,92,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
1.350991,tcp,,FIN,12,10,1326,824,15.544145,254,252,7200.640137,4393.811523,3,2,118.215635,138.376219,7491.89703,174.902391,255,3158242287,3409292863,255,0.193201,0.105597,0.087604,111,82,0,0,5,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
1.899877,tcp,,FIN,12,10,1072,848,11.053347,254,252,4139.215332,3217.050537,3,2,172.716097,190.627,9429.53164,356.935875,255,2345209699,3454467753,255,0.247533,0.112369,0.135164,89,85,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
0.837789,tcp,,FIN,10,8,453,422,20.291505,254,252,3895.968994,3533.109131,2,2,93.074444,110.57757,4792.917431,187.956609,255,3109462116,2147682259,255,0.162926,0.063745,0.099181,45,53,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
1.259484,tcp,,FIN,12,10,1036,838,16.673494,254,252,6034.216797,4795.614746,3,2,112.206453,133.466672,6216.571838,184.018781,255,1942773350,3449784365,255,0.130083,0.058282,0.071801,86,84,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
1.037166,tcp,,FIN,12,10,1144,806,20.247482,254,252,8091.279297,5599.875,3,2,90.685634,105.334445,5499.303341,138.686875,255,2520209205,311707549,255,0.193096,0.089147,0.103949,95,81,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
1.268423,tcp,,FIN,12,8,1494,752,14.979231,254,252,8640.651367,4150.035156,3,2,110.238185,161.558422,6030.268329,243.920266,255,735374373,1448824842,255,0.277004,0.137506,0.139498,125,94,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
1.036682,tcp,,FIN,12,10,1494,798,20.256935,254,252,10572.19043,5548.470703,3,2,90.833634,105.175555,5389.314701,164.961203,255,3095285858,2605116502,255,0.199934,0.0901,0.109834,125,80,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
1.070851,tcp,,FIN,12,10,994,840,19.610572,254,252,6813.272949,5647.844727,3,2,88.196366,108.53,5768.846141,147.911781,255,3890350016,3851185658,255,0.173005,0.094078,0.078927,83,84,0,0,2,1,2,1,1,2,0,0,0,1,2,0,Fuzzers,1
1.748952,tcp,,FIN,12,10,1110,842,12.00719,254,252,4656.50293,3467.219238,3,2,157.02327,179.939437,9623.228836,259.322281,255,2020125317,413687058,255,0.243184,0.129489,0.113695,93,84,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
0.662481,tcp,,FIN,10,8,564,354,25.661113,254,252,6134.515625,3743.503418,2,1,73.609,90.465141,5563.499145,142.579797,255,3596334607,4007490854,255,0.072083,0.017662,0.054421,56,44,0,0,2,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
0.695078,tcp,,FIN,10,8,564,354,24.457686,254,252,5846.825684,3567.944824,2,1,77.230889,95.531711,5579.823475,137.804703,255,3020499257,707249852,255,0.072714,0.025541,0.047173,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.153847,tcp,,FIN,10,6,732,268,97.499468,254,252,34267.8125,11647.93652,2,1,16.720444,26.663,921.714472,45.354078,255,3835905617,1947290997,255,0.071611,0.020513,0.051098,73,45,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Shellcode,1
0.477827,tcp,,FIN,14,12,952,622,52.32019,254,252,14800.33496,9559.945312,4,4,35.784537,38.956547,1899.918624,48.410656,255,2742832799,2616156301,255,0.060958,0.049299,0.011659,68,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.639732,tcp,,FIN,10,8,564,354,26.573628,254,252,6352.660156,3876.623291,2,1,70.533889,89.534711,5533.631905,138.924062,255,3326013670,1134801496,255,0.058515,0.012986,0.045529,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.184658,tcp,,FIN,10,6,720,268,81.231247,254,252,28073.51953,9704.425781,2,1,18.953222,35.623801,989.841818,59.279242,255,3705234914,2036408698,255,0.05172,0.00653,0.04519,72,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Shellcode,1
0.639185,tcp,,FIN,10,8,564,354,26.596368,254,252,6358.09668,3879.940674,2,1,69.275667,84.368289,5456.72117,125.940687,255,1998008530,3987164094,255,0.056703,0.048602,0.008101,56,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Reconnaissance,1
0.165783,tcp,,FIN,10,6,610,268,90.479722,254,252,26492.46289,10809.31055,2,1,18.420333,28.8566,1036.575488,53.094594,255,3615051127,285844563,255,0.024792,0.012026,0.012766,61,45,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
0.86807,tcp,smtp,FIN,22,20,3173,1832,47.231214,62,252,27914.79883,16044.78906,8,8,41.336665,44.935422,2021.744007,53.757582,255,4237696269,1781738700,255,0.053625,0.007147,0.046478,144,92,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.633303,tcp,,FIN,10,8,564,354,26.843391,254,252,6417.149414,3915.977051,2,1,70.367,87.18143,5171.840636,151.349281,255,3001216092,2780882767,255,0.078243,0.018438,0.059805,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.18387,tcp,,FIN,14,14,784,764,22.806559,254,252,4919.459473,4797.824219,4,4,91.066925,82.947695,5185.367913,112.589945,255,2858683502,2631620588,255,0.106305,0.079668,0.026637,56,55,0,0,3,1,1,1,1,3,0,0,0,2,4,0,Fuzzers,1
0.581491,tcp,ftp-data,FIN,8,8,364,846,25.795756,62,252,4388.717773,10194.4834,1,2,83.070141,75.444141,5742.592295,169.862672,255,4205473525,435655317,255,0.100352,0.052803,0.047549,46,106,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
0.981502,tcp,,FIN,16,10,912,556,25.471166,254,252,6968.911133,4083.537354,5,3,65.388867,94.183,3175.743846,126.404406,255,2719456025,2102131677,255,0.224833,0.133852,0.090981,57,56,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.956414,tcp,,FIN,14,14,794,764,28.230453,254,252,6173.059082,5938.851074,4,4,73.570308,65.267691,4157.081209,90.280039,255,1082664343,3273491217,255,0.134761,0.107144,0.027617,57,55,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.367964,tcp,,FIN,10,6,1468,268,40.764857,254,252,28741.94141,4870.041504,2,1,37.937556,67.475,1873.27768,97.78493,255,2896864977,698416738,255,0.088262,0.030581,0.057681,147,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.74938,tcp,,FIN,10,8,564,354,22.68542,254,252,5423.149902,3309.402588,2,1,83.264444,93.246859,6033.41287,141.224266,255,679400813,1629818110,255,0.085167,0.059264,0.025903,56,44,0,0,7,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.134178,tcp,,FIN,8,6,364,268,96.886227,254,252,19019.51172,13355.39356,1,1,19.168285,22.075199,1085.896401,38.304934,255,3179294142,1700182599,255,0.03307,0.018584,0.014486,46,45,0,0,2,1,2,2,1,2,0,0,0,2,3,0,Exploits,1
0.987658,tcp,,FIN,16,12,938,642,27.337398,254,252,7127.973145,4770.882324,5,3,63.960466,81.267094,4106.822681,113.479453,255,3121834844,1314421479,255,0.126179,0.093717,0.032462,59,54,0,0,3,1,2,1,1,3,0,0,0,1,4,0,Fuzzers,1
0.195086,tcp,,FIN,10,6,1078,268,76.889166,254,252,39818.33594,9185.692383,2,1,18.705,35.754801,1095.604806,52.83757,255,2479573873,4049770802,255,0.02985,0.016303,0.013547,108,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.304128,tcp,ftp-data,FIN,8,8,364,680,49.32134,62,252,8391.204102,15651.30469,1,2,43.446858,39.441145,2896.154208,81.291055,255,2166792459,2109389572,255,0.040201,0.018329,0.021872,46,85,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
0.954393,tcp,,FIN,10,8,564,354,17.812368,254,252,4258.203613,2598.510254,2,1,105.940444,124.41857,6686.991638,185.145156,255,2761785995,1419704575,255,0.173841,0.08346,0.090381,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.661625,tcp,,FIN,10,8,564,354,25.694312,254,252,6142.452148,3748.34668,2,1,72.893889,92.26057,5669.065776,137.387516,255,1784556210,2568269124,255,0.02941,0.015796,0.013614,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.516351,tcp,,FIN,18,16,2346,2356,63.910017,62,252,34333.23438,34224.78125,6,6,30.373588,33.442332,1455.246198,44.810277,255,3208428616,2141505737,255,0.036178,0.014616,0.021562,130,147,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.286011,tcp,,FIN,10,6,610,268,52.445533,254,252,15356.05176,6265.493164,2,1,30.695889,45.104199,1590.818556,69.193148,255,2802645310,46784359,255,0.078995,0.060481,0.018514,61,45,0,0,4,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
0.671307,tcp,,FIN,10,8,564,354,25.323733,254,252,6053.861816,3694.285889,2,1,73.584,94.775289,5840.847251,144.591781,255,1712370417,3943860708,255,0.054076,0.007875,0.046201,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.9716,tcp,smtp,FIN,20,20,3792,1826,19.780888,62,252,14619.59766,7039.967285,7,8,103.768423,97.763523,5556.915016,137.632891,255,1994472155,3282510217,255,0.146562,0.084121,0.062441,190,91,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
1.137339,tcp,,FIN,18,18,1010,3330,30.773587,62,252,6710.400391,22121.8125,6,7,66.902294,65.126766,3255.996868,75.450391,255,4107290715,512721026,255,0.069678,0.029355,0.040323,56,185,0,0,2,1,1,1,1,1,0,0,0,2,1,0,DoS,1
0.905103,tcp,,FIN,10,8,564,354,18.782392,254,252,4490.09668,2740.019531,2,1,97.637556,124.354141,7068.614881,178.183922,255,3760390140,278758755,255,0.070586,0.034615,0.035971,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.062357,tcp,,FIN,10,8,490,354,16.002154,254,252,3320.917725,2334.431885,2,1,113.963889,129.093289,5915.918966,222.447281,255,2436877322,932024082,255,0.233102,0.158699,0.074403,49,44,0,0,4,1,2,1,1,4,0,0,0,1,5,0,Fuzzers,1
0.214862,tcp,,FIN,8,8,364,524,69.81225,62,252,11877.39063,17090.03906,1,2,30.694571,29.333428,1567.059607,37.662328,255,3389195328,3038537548,255,0.057002,0.008847,0.048155,46,66,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
0.938502,tcp,ftp-data,FIN,8,8,364,646,15.982917,62,252,2719.227051,4824.709961,1,2,133.944004,123.528141,9044.067212,237.190828,255,1578826396,3382417420,255,0.138486,0.0738,0.064686,46,81,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
0.496259,tcp,,FIN,10,6,1548,268,30.226152,254,252,22472.13672,3611.017578,2,1,44.925,90.362602,2416.489468,110.986625,255,1259714489,927017238,255,0.071638,0.044443,0.027195,155,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
0.602899,tcp,,FIN,10,8,546,354,28.197094,254,252,6528.456543,4113.458496,2,1,66.988778,70.182,3993.156137,127.463172,255,3597233056,791132512,255,0.131593,0.088573,0.04302,55,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
